Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.9521818161011,5.38147258758545,8.71251201629639,15.4925165176392,20.5724105834961,16.9301357269287,23.5756225585938,31.3640937805176,20.5400428771973,29.3451633453369,30.480188369751,37.6211891174316,38.8961639404297,30.2477912902832,33.1076469421387,..,..,..,..
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0.324013888835907,0.646499514579773,0.777532696723938,2.46702647209167,5.98067808151245,3.78062868118286,7.37832546234131,5.78596258163452,5.32111024856567,8.75465202331543,3.98395562171936,1.96355032920837,3.54938983917236,2.78049063682556,3.0242760181427,..,..,..
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.147333189845085,0.149461969733238,0.147905677556992,0.173978865146637,0.168767958879471,0.281530171632767,0.198680385947227,0.300149023532867,0.18757538497448,0.207521721720695,0.181882351636887,0.0836997032165527,0.257542759180069,0.162846073508263,0.327145785093308,0.276372224092484,0.242807671427727,0.208904802799225,..,..,..
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.368828266859055,2.48976421356201,1.50554633140564,1.32352197170258,3.02226519584656,3.91932725906372,7.893141746521,4.54815340042114,5.12737321853638,8.94190692901611,5.44818925857544,4.80443572998047,3.53135561943054,4.89818382263184,5.55972862243652,4.94248056411743,6.68272876739502,5.7889609336853,..,..,..
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0.366670161485672,1.39885103702545,1.342120885849,1.45990860462189,1.82718229293823,0.234801709651947,1.28417587280273,33.535270690918,0,2.50655722618103,0,1.48671317100525,0.154107570648193,0.254647672176361,..,..,..
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.788720297663146,0.882258978047985,0.857548083795982,1.9777700324774,3.56293687331524,2.53958606040499,4.17957465777808,5.50267115746807,3.32828127713362,4.58604999625471,3.33226229166774,4.86111260335675,3.86992285063785,4.36467524553918,5.70632926878532,2.70309562562916,4.19674748832891,6.02187732949519,..,..,..
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.332360208034515,2.14507341384888,16.6119079589844,2.96926546096802,56.5077247619629,12.43869972229,3.79440450668335,3.03071188926697,13.4127721786499,4.52253770828247,5.47060966491699,10.727560043335,10.0317516326904,8.81239986419678,10.1505498886108,5.92838954925537,5.60019254684448,9.52013111114502,..,..,..
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.4273548126221,21.8653087615967,18.2340412139893,13.2560558319092,13.3165845870972,32.6340293884277,37.9559860229492,44.3593368530273,28.3841018676758,24.4982433319092,22.6104793548584,20.73948097229,20.7022914886475,17.1453342437744,13.1124973297119,9.5902624130249,16.4656200408936,12.8850536346436,..,..,..
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..
